Date,Price,Open,High,Low,Vol.,Change %,SMA_7,SMA_30,RSI_14,Vol_30
2017-06-13,2713.0,2656.8,2784.8,2647.4,116740.0,2.12,2792.171428571429,2355.7400000000002,66.74173208021207,4.792781017849306
2017-06-14,2467.3,2713.0,2803.7,2349.0,174190.0,-9.06,2760.1428571428573,2381.0199999999995,54.85436893158421,5.089583920396419
2017-06-15,2442.5,2467.3,2521.6,2125.6,262790.0,-1.01,2709.242857142857,2404.793333333333,50.93163831201282,5.107919262811566
2017-06-16,2508.6,2442.5,2536.4,2335.3,117210.0,2.71,2665.9857142857145,2428.3700000000003,50.50289162640997,5.086598981185902
2017-06-17,2655.1,2508.6,2690.7,2454.8,95950.0,5.84,2630.957142857143,2454.1733333333336,53.25615909721247,5.123708068168526
2017-06-18,2539.6,2655.1,2676.0,2488.6,92000.0,-4.35,2568.9857142857145,2473.4266666666667,50.435711474275536,5.190894282132416
2017-06-19,2616.8,2539.6,2617.8,2518.8,81830.0,3.04,2563.2714285714287,2492.6466666666665,47.36716417870858,5.17507403467496
2017-06-20,2754.4,2616.8,2800.5,2614.0,111300.0,5.26,2569.1857142857148,2516.3199999999997,46.475623823295095,5.231443615184028
2017-06-21,2677.6,2754.4,2804.4,2624.4,116030.0,-2.79,2599.2285714285713,2534.76,49.55013269422376,5.251595149018492
2017-06-22,2722.8,2677.6,2757.3,2623.2,78300.0,1.69,2639.2714285714287,2549.766666666667,47.43728081962226,5.12852165519609
2017-06-23,2710.4,2722.8,2759.7,2699.5,56940.0,-0.46,2668.1,2558.603333333333,46.59382166420322,4.9649223003260605
2017-06-24,2590.1,2710.4,2741.6,2540.4,86960.0,-4.44,2658.8142857142857,2568.0333333333333,39.75561426647518,4.918228397981514
2017-06-25,2541.6,2590.1,2660.7,2472.4,86970.0,-1.87,2659.1,2577.923333333333,35.50422989089763,4.901882924641888
2017-06-26,2446.1,2541.6,2584.8,2327.3,165830.0,-3.76,2634.714285714286,2591.0466666666666,41.69360561335353,4.6669020466089535
2017-06-27,2583.8,2446.1,2585.1,2309.6,159260.0,5.63,2610.342857142857,2604.2066666666665,45.21410579298194,4.62509448179347
2017-06-28,2577.7,2583.8,2616.9,2490.1,110420.0,-0.23,2596.0714285714284,2614.19,54.972077102531415,4.582171359499256
2017-06-29,2558.4,2577.7,2605.9,2526.5,75320.0,-0.75,2572.585714285714,2626.383333333333,55.245768081132034,4.5178234002516335
2017-06-30,2480.6,2558.4,2576.3,2469.5,73000.0,-3.04,2539.7571428571428,2632.2933333333335,48.74596918606016,4.485361234315249
2017-07-01,2424.6,2480.6,2529.6,2387.5,66320.0,-2.26,2516.1142857142854,2632.6933333333336,38.76596159416834,4.430296116306458
2017-07-02,2536.5,2424.6,2555.3,2375.9,67760.0,4.61,2515.3857142857146,2634.156666666667,49.84838110075528,4.468838158040386
2017-07-03,2572.5,2536.5,2617.5,2506.3,83420.0,1.42,2533.442857142857,2635.06,47.74233003703149,4.460048657020198
2017-07-04,2617.3,2572.5,2658.7,2570.0,80680.0,1.74,2538.2285714285713,2638.1666666666665,42.283012495112075,4.465517488128422
2017-07-05,2627.9,2617.3,2642.7,2562.0,89720.0,0.4,2545.4,2635.596666666667,46.977253374701775,4.268847175397091
2017-07-06,2614.2,2627.9,2634.8,2581.8,60160.0,-0.52,2553.371428571428,2627.0533333333337,43.131798633185106,4.109375389515199
2017-07-07,2513.9,2614.2,2617.5,2484.7,90450.0,-3.84,2558.128571428572,2621.133333333333,38.81616391514694,4.010477728300528
2017-07-08,2564.9,2513.9,2568.7,2480.6,54510.0,2.03,2578.171428571429,2613.336666666667,48.442906573556364,3.956336239095557
2017-07-09,2511.4,2564.9,2576.7,2509.6,39160.0,-2.08,2574.5857142857144,2603.3366666666666,48.14541881518788,3.968647298426696
2017-07-10,2344.0,2511.4,2530.3,2271.8,123800.0,-6.67,2541.9428571428575,2584.7933333333335,44.23879923189332,4.077602137948413
2017-07-11,2324.3,2344.0,2412.8,2265.5,146630.0,-0.84,2500.085714285714,2563.1566666666668,33.107668271756935,4.034133401221352
2017-07-12,2403.1,2324.3,2424.8,2262.1,109520.0,3.39,2467.9714285714285,2554.7,39.61703139800829,3.6396537191608584
2017-07-13,2362.4,2403.1,2436.7,2335.0,88170.0,-1.69,2432.0,2543.0133333333333,38.63372767276633,3.6198126578816328
2017-07-14,2234.2,2362.4,2370.5,2165.4,114410.0,-5.43,2392.042857142857,2535.2433333333333,36.50010957647271,3.372455038766998
2017-07-15,1975.1,2234.2,2237.1,1974.0,155320.0,-11.6,2307.785714285714,2519.6633333333334,29.85569597524605,3.955760298631485
2017-07-16,1914.1,1975.1,2044.4,1809.0,189640.0,-3.09,2222.4571428571426,2499.8466666666664,20.77385424465548,3.928601049597137
2017-07-17,2233.4,1914.1,2233.8,1913.8,176890.0,16.68,2206.657142857143,2485.79,37.42303983345158,4.932664477802426
2017-07-18,2320.2,2233.4,2400.7,2164.6,202620.0,3.89,2206.0714285714284,2478.476666666667,39.31371843712653,4.938037862454443
2017-07-19,2282.6,2320.2,2412.4,2243.1,154320.0,-1.62,2188.8571428571427,2467.336666666667,37.816667842403895,4.906251278643866
2017-07-20,2866.0,2282.6,2932.8,2282.1,310340.0,25.56,2260.7999999999997,2471.056666666667,56.3368230316143,6.756441490103689
2017-07-21,2675.1,2866.0,2874.0,2622.5,193760.0,-6.66,2323.785714285714,2470.9733333333334,53.87984981190222,6.854405320583962
2017-07-22,2836.5,2675.1,2876.7,2658.6,121920.0,6.04,2446.842857142857,2474.7633333333333,56.20714873352824,6.932439851801798
2017-07-23,2756.6,2836.5,2856.7,2675.6,108230.0,-2.82,2567.2000000000003,2476.3033333333337,55.536988528237046,6.95531646486599
2017-07-24,2763.4,2756.6,2798.9,2715.7,83010.0,0.25,2642.914285714286,2482.08,60.211336189694705,6.898211837260674
2017-07-25,2582.6,2763.4,2779.1,2472.6,205880.0,-6.54,2680.4,2483.446666666667,55.83148959191689,7.003765161452857
2017-07-26,2559.2,2582.6,2631.7,2441.5,135500.0,-0.9,2719.914285714286,2487.2166666666667,53.61459732285897,6.966336163309164
2017-07-27,2691.9,2559.2,2712.9,2547.7,103830.0,5.18,2695.042857142857,2490.8199999999997,57.317994047527,6.955092147600084
2017-07-28,2806.8,2691.9,2843.8,2683.6,138910.0,4.27,2713.8571428571427,2498.4566666666665,62.79267202820416,6.990505621954242
2017-07-29,2733.5,2806.8,2812.1,2699.4,84490.0,-2.61,2699.1428571428573,2504.2933333333335,68.477731214814,7.010228528585046
2017-07-30,2766.5,2733.5,2773.1,2621.7,82720.0,1.21,2700.557142857143,2513.8233333333333,71.05523169598123,6.9803222597938746
2017-07-31,2883.3,2766.5,2916.3,2723.1,91120.0,4.22,2717.6857142857143,2529.1133333333332,67.83773398421818,6.9895567090127315
2017-08-01,2747.0,2883.3,2946.0,2659.6,123170.0,-4.73,2741.1714285714284,2536.1299999999997,61.40444634413229,7.021905822446602
2017-08-02,2720.5,2747.0,2773.8,2668.9,81820.0,-0.96,2764.214285714286,2541.063333333333,61.770872533269824,7.024457143503596
2017-08-03,2810.0,2720.5,2822.9,2717.6,68100.0,3.29,2781.085714285714,2547.4866666666667,47.95051968915876,7.040269628130783
2017-08-04,2878.5,2810.0,2892.7,2779.5,68760.0,2.44,2791.328571428571,2555.8399999999997,58.176555715698285,7.0495126186793
2017-08-05,3262.8,2878.5,3344.0,2875.9,159400.0,13.35,2866.9428571428575,2577.46,64.53262425792359,7.423301586004757
2017-08-06,3232.0,3262.8,3295.1,3166.5,60660.0,-0.94,2933.4428571428575,2601.396666666667,66.76777652304263,7.376964581505103
2017-08-07,3401.9,3232.0,3425.1,3198.5,88110.0,5.26,3007.5285714285715,2629.2966666666666,70.19674827545848,7.414671732217879
2017-08-08,3429.4,3401.9,3494.9,3357.1,106940.0,0.81,3105.014285714286,2659.896666666667,79.6623231041647,7.389385552978939
2017-08-09,3348.8,3429.4,3437.1,3251.0,97060.0,-2.35,3194.7714285714287,2693.39,76.59302168862163,7.27001860896599
2017-08-10,3425.7,3348.8,3453.8,3322.9,71000.0,2.3,3282.7285714285717,2730.1033333333335,75.67889137663806,7.2587255459704005
2017-08-11,3654.4,3425.7,3706.5,3409.8,97560.0,6.68,3393.5714285714284,2771.813333333333,77.47309736737674,7.312295023161078
2017-08-12,3871.6,3654.4,3967.3,3611.4,123590.0,5.94,3480.542857142857,2822.1200000000003,83.74147642978215,7.324811684056846
2017-08-13,4062.6,3871.6,4189.4,3847.3,158590.0,4.93,3599.2,2883.0666666666666,85.13418270469401,7.2104440215915195
2017-08-14,4327.9,4062.6,4336.7,3978.9,128460.0,6.53,3731.4857142857145,2961.4933333333333,86.24184646201334,6.755044339083767
2017-08-15,4161.7,4327.9,4436.5,3837.1,211580.0,-3.84,3836.0999999999995,3036.4133333333334,84.96712640210117,6.77914486181483
2017-08-16,4387.4,4161.7,4398.1,3938.6,112900.0,5.42,3984.4714285714285,3108.213333333333,87.5073129016583,6.279074900747287
2017-08-17,4278.9,4387.4,4487.5,4194.1,127480.0,-2.47,4106.357142857143,3173.5033333333336,82.77185310733175,6.336004252291552
2017-08-18,4105.4,4278.9,4362.7,3978.3,144400.0,-4.06,4170.785714285714,3234.2633333333333,76.14764928985718,6.402591070323971
2017-08-19,4150.5,4105.4,4189.7,3957.5,113720.0,1.1,4210.628571428571,3277.08,72.11619911255687,4.632801143668998
2017-08-20,4066.6,4150.5,4182.3,4034.4,70160.0,-2.02,4211.2,3323.4633333333336,70.25728155292059,4.429334762329528
2017-08-21,4005.1,4066.6,4097.3,3966.9,90650.0,-1.51,4165.085714285714,3362.4166666666665,65.4539864721683,4.376621026453464
2017-08-22,4089.7,4005.1,4142.7,3612.2,169140.0,2.11,4154.8,3406.853333333333,66.43600338481102,4.310680720705401
2017-08-23,4141.1,4089.7,4255.6,4070.5,96650.0,1.26,4119.614285714286,3452.7766666666666,70.01262945138663,4.305233129442556
2017-08-24,4318.4,4141.1,4364.1,4111.7,72360.0,4.28,4125.257142857144,3510.6366666666663,71.46016635367064,4.059370159514057
2017-08-25,4364.4,4318.4,4461.7,4292.6,82900.0,1.07,4162.257142857143,3570.81,68.7117857890776,4.029908358673867
2017-08-26,4352.3,4364.4,4379.3,4263.3,46160.0,-0.28,4191.085714285714,3626.156666666667,64.2042432475038,3.9985307646510897
2017-08-27,4345.8,4352.3,4408.2,4321.1,42520.0,-0.15,4230.971428571429,3677.4566666666665,59.39241177976156,3.981583408241095
2017-08-28,4390.3,4345.8,4403.1,4195.2,75490.0,1.03,4286.0,3732.6833333333334,52.42461920987418,3.9054061557510855
2017-08-29,4597.3,4390.3,4647.8,4350.2,100800.0,4.71,4358.514285714286,3793.71,66.40554383780533,3.943468570664061
2017-08-30,4583.0,4597.3,4644.1,4491.8,68470.0,-0.31,4421.642857142857,3850.366666666667,58.76187063176613,3.9335598366498647
2017-08-31,4735.1,4583.0,4765.1,4580.1,72290.0,3.32,4481.171428571428,3916.6366666666668,69.66718399639997,3.7552982341733347
2017-09-01,4921.9,4735.1,4925.2,4690.2,102010.0,3.94,4560.814285714286,3990.016666666667,84.80095473430467,3.7332012086635475
2017-09-02,4573.8,4921.9,4976.5,4448.6,160770.0,-7.07,4592.457142857143,4048.81,64.33845945335634,4.078796813801225
2017-09-03,4612.9,4573.8,4719.8,4397.7,102820.0,0.86,4630.614285714286,4106.623333333333,69.08404946484514,4.079326629129567
2017-09-04,4267.5,4612.9,4621.0,4098.6,170400.0,-7.49,4613.071428571428,4140.113333333333,57.64925373087274,3.7843358943041396
2017-09-05,4409.1,4267.5,4496.7,4004.6,158410.0,3.32,4586.185714285714,4179.35,59.01139826158102,3.790166890450925
2017-09-06,4618.7,4409.1,4660.0,4401.5,110930.0,4.75,4591.285714285715,4219.91,62.37049316158662,3.772014447016994
2017-09-07,4635.6,4618.7,4690.5,4493.2,70530.0,0.37,4577.071428571428,4260.116666666667,58.96045197693481,3.7740103521228194
2017-09-08,4326.5,4635.6,4699.6,4130.9,180360.0,-6.67,4492.0142857142855,4292.706666666667,49.0679258272161,3.985829857780132
2017-09-09,4335.1,4326.5,4402.1,4185.3,77090.0,0.2,4457.914285714286,4323.0199999999995,49.5762711860987,3.97946604458427
2017-09-10,4245.9,4335.1,4338.1,4032.1,108080.0,-2.06,4405.4857142857145,4342.736666666667,47.635279079360444,3.8571183484594
2017-09-11,4217.9,4245.9,4364.4,4134.6,88760.0,-0.66,4398.4,4354.28,45.887012119170514,3.726493667976701
2017-09-12,4158.9,4217.9,4387.8,4075.0,107040.0,-1.4,4362.657142857142,4357.49,38.746277851657005,3.636561404757783
2017-09-13,3870.3,4158.9,4174.6,3752.0,186540.0,-6.94,4255.742857142857,4342.236666666667,33.9633679850252,3.6522590867544986
2017-09-14,3243.1,3870.3,3930.7,3219.0,317590.0,-16.21,4056.8142857142852,4311.616666666667,22.34168767599259,4.631861719493032
2017-09-15,3713.8,3243.1,3824.4,2979.9,448550.0,14.51,3969.2857142857138,4289.163333333334,29.73734527509434,5.296859631330831
2017-09-16,3698.9,3713.8,3893.7,3551.8,169360.0,-0.4,3878.4,4269.83,33.479361002882015,5.282639317700834
2017-09-17,3689.6,3698.9,3796.6,3485.8,96070.0,-0.25,3798.9285714285716,4255.97,32.36698369028949,5.235879851189401
2017-09-18,4100.3,3689.6,4122.8,3689.0,147930.0,11.13,3782.128571428572,4254.296666666666,46.884549451942924,5.628556336822151
2017-09-19,3908.0,4100.3,4120.7,3852.2,123220.0,-4.69,3746.285714285714,4249.009999999999,40.83610694540372,5.68430730522454
2017-09-20,3882.2,3908.0,4053.0,3846.8,86650.0,-0.66,3747.985714285714,4244.913333333334,35.56052229129993,5.678504295541384
2017-09-21,3617.3,3882.2,3912.8,3576.5,145130.0,-6.82,3801.442857142857,4229.166666666667,31.80502447898894,5.799772577784596
2017-09-22,3600.8,3617.3,3753.5,3505.8,114720.0,-0.45,3785.3,4211.156666666667,35.51901664185766,5.792883823149308
2017-09-23,3788.0,3600.8,3813.4,3563.2,67820.0,5.2,3798.0285714285715,4193.4766666666665,39.80926125971116,5.820339485299558
2017-09-24,3667.5,3788.0,3790.9,3633.9,49660.0,-3.18,3794.871428571429,4170.246666666667,39.35041979652715,5.838293966286796
2017-09-25,3932.8,3667.5,3971.5,3665.7,100200.0,7.23,3770.9428571428575,4156.263333333333,45.172542246390876,6.0028221715279635
2017-09-26,3892.7,3932.8,3982.3,3858.8,63250.0,-1.02,3768.7571428571428,4141.16,45.46353101546132,6.00486669485574
2017-09-27,4212.2,3892.7,4232.4,3882.1,117600.0,8.21,3815.9000000000005,4135.223333333333,55.765793112489206,6.195249208758263
2017-09-28,4195.6,4212.2,4274.6,4112.9,92230.0,-0.39,3898.5142857142855,4121.833333333333,70.22894278512373,6.132595417253884
2017-09-29,4172.8,4195.6,4237.5,4030.4,97800.0,-0.54,3980.2285714285713,4108.16,62.038396978142806,6.132983598224535
2017-09-30,4360.6,4172.8,4383.3,4164.3,67490.0,4.5,4062.0285714285715,4095.6766666666663,65.91160486657877,6.159590186397713
2017-10-01,4403.1,4360.6,4412.6,4258.3,60580.0,0.97,4167.114285714286,4078.383333333333,66.88757396405377,6.116311195784381
2017-10-02,4401.3,4403.1,4477.4,4364.7,71200.0,-0.04,4234.042857142857,4072.633333333333,58.834233387635784,5.976638197007598
2017-10-03,4314.2,4401.3,4436.0,4230.7,81870.0,-1.98,4294.257142857143,4062.6766666666667,62.706456455907215,5.98578530747016
2017-10-04,4218.7,4314.2,4355.3,4183.6,64080.0,-2.21,4295.185714285714,4061.05,60.08632575934224,5.835172150244387
2017-10-05,4321.4,4218.7,4365.8,4143.4,63610.0,2.44,4313.157142857142,4058.1266666666666,73.37804635033712,5.820763310532441
2017-10-06,4371.9,4321.4,4422.1,4296.9,61690.0,1.17,4341.6,4049.9,75.0373400863364,5.758466470506989
2017-10-07,4435.8,4371.9,4472.9,4319.5,40200.0,1.46,4352.342857142857,4043.24,72.86460539247486,5.764456340068065
2017-10-08,4611.7,4435.8,4622.9,4419.4,71370.0,3.97,4382.142857142857,4052.7466666666664,82.07201086878462,5.665439376900306
2017-10-09,4777.5,4611.7,4875.4,4556.1,110190.0,3.59,4435.885714285714,4067.4933333333333,80.77231329607953,5.695665583299356
2017-10-10,4763.4,4777.5,4930.0,4722.8,98490.0,-0.3,4500.057142857143,4084.743333333333,82.33197177782942,5.677608003699916
2017-10-11,4824.2,4763.4,4874.9,4718.6,70480.0,1.28,4586.557142857143,4104.953333333334,78.13017098630829,5.67450049449889
2017-10-12,5432.6,4824.2,5432.6,4815.0,163920.0,12.61,4745.3,4147.41,86.82424386686377,6.066664225716254
2017-10-13,5637.3,5432.6,5852.8,5392.0,215020.0,3.77,4926.071428571428,4206.31,89.33655653975246,5.891461384188008
2017-10-14,5824.7,5637.3,5839.6,5568.9,76220.0,3.33,5124.4857142857145,4292.363333333333,89.33426468150516,4.864663388669008
2017-10-15,5688.1,5824.7,5862.7,5448.2,101640.0,-2.34,5278.257142857144,4358.173333333333,82.86108837911208,4.322738183408524
2017-10-16,5759.3,5677.4,5795.3,5576.1,61360.0,1.25,5418.5142857142855,4426.8533333333335,83.53748888611601,4.30794273113186
2017-10-17,5598.6,5759.3,5773.3,5521.1,65640.0,-2.79,5537.828571428572,4490.486666666667,80.60718711222549,4.369560066232409
2017-10-18,5575.8,5598.6,5601.3,5114.9,122020.0,-0.41,5645.2,4539.67,83.50037027836633,3.9824613194504135
2017-10-19,5698.6,5576.7,5737.4,5517.6,83060.0,2.2,5683.2,4599.3566666666675,83.66249511088617,3.8325734129324154
2017-10-20,5993.1,5698.6,6075.3,5611.4,123860.0,5.17,5734.028571428572,4669.72,85.40356394077759,3.8754941249655968
2017-10-21,6006.6,5993.1,6187.2,5874.5,112940.0,0.23,5760.014285714286,4749.363333333333,85.07502679475213,3.5519996149165034
2017-10-22,5982.9,6006.6,6070.6,5723.0,105030.0,-0.4,5802.128571428571,4828.766666666666,82.85098227064688,3.550936350530155
2017-10-23,5903.6,5982.9,6049.0,5644.2,137140.0,-1.32,5822.742857142858,4899.286666666666,78.14546363354461,3.532993976329536
2017-10-24,5513.1,5903.6,5904.6,5463.4,143740.0,-6.62,5810.528571428572,4960.806666666666,65.77054146118022,3.7414349082154263
2017-10-25,5734.0,5513.1,5748.0,5375.6,105840.0,4.01,5833.128571428571,5020.846666666666,67.93062672410286,3.6134245227496278
2017-10-26,5887.6,5734.0,5970.4,5689.9,93680.0,2.68,5860.128571428571,5087.343333333333,60.925943712970444,3.593656288133377
2017-10-27,5764.6,5887.6,5997.8,5692.3,83930.0,-2.09,5827.4857142857145,5139.09,53.18170457348437,3.4130291261709353
2017-10-28,5726.6,5764.6,5871.0,5654.8,53230.0,-0.66,5787.4857142857145,5190.123333333334,47.350224190663454,3.417464964210808
2017-10-29,6147.5,5726.6,6295.4,5679.4,163060.0,7.35,5811.0,5255.946666666668,60.756766881684655,3.586505294835662
2017-10-30,6124.3,6147.7,6226.2,6019.0,78620.0,-0.38,5842.528571428571,5314.736666666667,58.742933792841626,3.549688087317048
2017-10-31,6451.2,6124.3,6467.2,6090.8,101250.0,5.34,5976.542857142857,5383.006666666667,68.91640042555696,3.628792411783192
2017-11-01,6737.8,6449.1,6738.7,6355.0,133190.0,4.44,6119.942857142858,5460.89,73.0793676010872,3.66191786005534
2017-11-02,7024.8,6737.8,7339.9,6737.8,238800.0,4.26,6282.400000000001,5551.243333333334,74.72777446261702,3.6349655882257514
